Location,size,Area,Price,area_per_bhk,price_per_area
Thane West,1,710,9200000,710.0,12957.74647887324
Thane West,1,700,5000000,700.0,7142.857142857143
Thane West,1,675,14500000,675.0,21481.48148148148
Thane West,1,425,3250000,425.0,7647.058823529412
Thane West,1,750,6700000,750.0,8933.333333333334
Thane West,1,650,7800000,650.0,12000.0
Thane West,1,500,12800000,500.0,25600.0
Thane West,2,746,13000000,373.0,17426.27345844504
Thane West,2,713,15500000,356.5,21739.130434782608
Thane West,2,828,14000000,414.0,16908.212560386473
Thane West,2,811,15800000,405.5,19482.120838471023
Thane West,2,848,22000000,424.0,25943.396226415094
Thane West,1,664,6800000,664.0,10240.963855421687
Thane West,1,560,4500000,560.0,8035.714285714285
Thane West,1,560,4250000,560.0,7589.285714285715
Thane West,1,560,4400000,560.0,7857.142857142857
Thane West,1,560,4400000,560.0,7857.142857142857
Thane West,1,560,4250000,560.0,7589.285714285715
Thane West,1,560,4500000,560.0,8035.714285714285
Thane West,1,561,4300000,561.0,7664.884135472371
Thane West,1,560,4500000,560.0,8035.714285714285
Thane West,1,561,4280000,561.0,7629.233511586453
Thane West,1,560,4300000,560.0,7678.571428571428
Thane West,1,564,4400000,564.0,7801.418439716312
Thane West,1,560,4300000,560.0,7678.571428571428
Thane West,1,560,2750000,560.0,4910.714285714285
Thane West,1,384,2900000,384.0,7552.083333333333
Thane West,1,450,11800000,450.0,26222.222222222223
Thane West,1,472,10000000,472.0,21186.4406779661
Thane West,3,1200,16000000,400.0,13333.333333333334
Thane West,2,746,13000000,373.0,17426.27345844504
Thane West,2,713,15500000,356.5,21739.130434782608
Thane West,2,828,14000000,414.0,16908.212560386473
Thane West,2,811,15800000,405.5,19482.120838471023
Thane West,2,848,22000000,424.0,25943.396226415094
Thane West,3,1091,18100000,363.6666666666667,16590.284142988083
Thane West,2,762,12600000,381.0,16535.43307086614
Thane West,2,765,25000000,382.5,32679.738562091505
Thane West,2,838,17500000,419.0,20883.05489260143
Thane West,3,1167,16600000,389.0,14224.507283633247
Thane West,1,600,15500000,600.0,25833.333333333332
Thane West,1,670,11500000,670.0,17164.17910447761
Thane West,1,625,17500000,625.0,28000.0
Thane West,2,905,19000000,452.5,20994.475138121546
Thane West,1,550,6800000,550.0,12363.636363636364
Thane West,1,650,17500000,650.0,26923.076923076922
Thane West,2,940,16500000,470.0,17553.191489361703
Thane West,2,901,26100000,450.5,28967.813540510542
Thane West,2,901,14000000,450.5,15538.290788013319
Thane West,2,725,16600000,362.5,22896.55172413793
Thane West,2,907,16600000,453.5,18302.094818081587
Thane West,1,550,2900000,550.0,5272.727272727273
Thane West,1,650,10200000,650.0,15692.307692307691
Thane West,2,850,26000000,425.0,30588.235294117647
Thane West,1,590,17000000,590.0,28813.5593220339
Thane West,3,1150,17800000,383.3333333333333,15478.260869565218
Thane West,2,808,14000000,404.0,17326.73267326733
Thane West,3,1153,15800000,384.3333333333333,13703.38248048569
Thane West,2,746,22000000,373.0,29490.616621983914
Thane West,2,713,13000000,356.5,18232.819074333802
Thane West,2,848,26800000,424.0,31603.77358490566
Thane West,4,1753,19500000,438.25,11123.78779235596
Thane West,2,706,21700000,353.0,30736.543909348442
Thane West,3,1091,33100000,363.6666666666667,30339.138405132904
Thane West,2,762,21800000,381.0,28608.923884514435
Thane West,1,645,5990000,645.0,9286.821705426357
Thane West,1,615,4199000,615.0,6827.642276422765
Thane West,2,902,19500000,451.0,21618.625277161864
Thane West,2,902,16500000,451.0,18292.682926829268
Thane West,2,902,18000000,451.0,19955.654101995566
Thane West,1,625,16500000,625.0,26400.0
Thane West,2,725,15500000,362.5,21379.310344827587
Thane West,2,725,14900000,362.5,20551.724137931036
Thane West,2,915,20000000,457.5,21857.92349726776
Thane West,2,928,16000000,464.0,17241.379310344826
Thane West,3,1150,28500000,383.3333333333333,24782.608695652172
Thane West,1,450,5599000,450.0,12442.222222222223
Thane West,1,550,7800000,550.0,14181.818181818182
Thane West,1,750,18000000,750.0,24000.0
Thane West,2,808,13700000,404.0,16955.445544554455
Thane West,4,1753,19500000,438.25,11123.78779235596
Thane West,2,808,13700000,404.0,16955.445544554455
Thane West,4,1753,19500000,438.25,11123.78779235596
Thane West,2,761,17700000,380.5,23258.869908015768
Thane West,2,725,11500000,362.5,15862.068965517241
Thane West,1,550,10000000,550.0,18181.81818181818
Thane West,1,650,4200000,650.0,6461.538461538462
Thane West,1,650,10200000,650.0,15692.307692307691
Thane West,3,1153,22000000,384.3333333333333,19080.659150043364
Thane West,2,746,13000000,373.0,17426.27345844504
Thane West,1,540,8400000,540.0,15555.555555555555
Thane West,1,660,8700000,660.0,13181.818181818182
Thane West,1,550,13000000,550.0,23636.363636363636
Titwala,1,645,9350000,645.0,14496.124031007752
Titwala,1,640,2394000,640.0,3740.625
Titwala,1,640,2436000,640.0,3806.25
Titwala,1,580,6000000,580.0,10344.827586206897
Titwala,1,650,9200000,650.0,14153.846153846154
Titwala,1,650,9520000,650.0,14646.153846153846
Titwala,1,639,2779000,639.0,4348.982785602504
Titwala,1,675,11200000,675.0,16592.59259259259
Titwala,1,575,2283000,575.0,3970.4347826086955
Titwala,1,550,2435000,550.0,4427.272727272727
Titwala,1,590,16299999,590.0,27627.116949152543
Titwala,1,618,2574000,618.0,4165.0485436893205
Titwala,1,615,2551000,615.0,4147.967479674797
Titwala,1,609,16800000,609.0,27586.206896551725
Titwala,1,670,8500000,670.0,12686.567164179105
Titwala,1,570,2156000,570.0,3782.4561403508774
Titwala,1,565,14900000,565.0,26371.681415929204
Titwala,1,670,17400000,670.0,25970.149253731342
Titwala,1,650,4500000,650.0,6923.076923076923
Ulwe,1,735,5000000,735.0,6802.721088435374
Ulwe,1,540,5800000,540.0,10740.74074074074
Ulwe,1,540,5800000,540.0,10740.74074074074
Ulwe,1,610,4500000,610.0,7377.049180327869
Ulwe,3,1560,14500000,520.0,9294.871794871795
Ulwe,1,700,4900000,700.0,7000.0
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,690,5500000,690.0,7971.014492753623
Ulwe,1,690,7800000,690.0,11304.347826086956
Ulwe,2,1090,16200000,545.0,14862.385321100917
Ulwe,1,745,3500000,745.0,4697.986577181208
Ulwe,1,600,14000000,600.0,23333.333333333332
Ulwe,1,670,8800000,670.0,13134.328358208955
Ulwe,1,670,6200000,670.0,9253.731343283582
Ulwe,1,693,5000000,693.0,7215.007215007215
Ulwe,1,640,6500000,640.0,10156.25
Ulwe,1,385,6500000,385.0,16883.116883116883
Ulwe,1,685,7500000,685.0,10948.905109489051
Ulwe,2,980,9000000,490.0,9183.673469387755
Ulwe,1,758,4500000,758.0,5936.675461741424
Ulwe,1,689,4700000,689.0,6821.4804063860665
Ulwe,1,648,7600000,648.0,11728.395061728395
Ulwe,1,686,8500000,686.0,12390.67055393586
Ulwe,1,693,5000000,693.0,7215.007215007215
Ulwe,1,640,6500000,640.0,10156.25
Ulwe,1,385,6500000,385.0,16883.116883116883
Ulwe,1,685,7500000,685.0,10948.905109489051
Ulwe,2,980,9000000,490.0,9183.673469387755
Ulwe,1,758,4500000,758.0,5936.675461741424
Ulwe,1,689,4700000,689.0,6821.4804063860665
Ulwe,1,648,7600000,648.0,11728.395061728395
Ulwe,1,620,10300000,620.0,16612.90322580645
Ulwe,1,715,6000000,715.0,8391.608391608392
Ulwe,1,725,9700000,725.0,13379.310344827587
Ulwe,1,655,8000000,655.0,12213.740458015267
Ulwe,2,1100,18200000,550.0,16545.454545454544
Ulwe,2,1100,18200000,550.0,16545.454545454544
Ulwe,1,688,3700000,688.0,5377.906976744186
Ulwe,1,667,3700000,667.0,5547.226386806597
Ulwe,1,679,13500000,679.0,19882.17967599411
Ulwe,1,725,5700000,725.0,7862.068965517241
Ulwe,1,725,13799999,725.0,19034.481379310346
Ulwe,1,665,4000000,665.0,6015.037593984963
Ulwe,1,685,16000000,685.0,23357.66423357664
Ulwe,2,1075,16000000,537.5,14883.720930232557
Ulwe,5,2905,8600000,581.0,2960.4130808950085
Ulwe,3,1690,16000000,563.3333333333334,9467.455621301775
Ulwe,2,1215,17500000,607.5,14403.292181069959
Ulwe,4,2905,29200000,726.25,10051.635111876076
Ulwe,3,1700,35000000,566.6666666666666,20588.235294117647
Ulwe,3,1660,16500000,553.3333333333334,9939.759036144578
Ulwe,1,650,5250000,650.0,8076.923076923077
Ulwe,1,650,3951000,650.0,6078.461538461538
Ulwe,1,680,4500000,680.0,6617.64705882353
Ulwe,1,680,4151000,680.0,6104.411764705882
Ulwe,1,650,4151000,650.0,6386.153846153846
Ulwe,1,650,3500000,650.0,5384.615384615385
Ulwe,1,650,3500000,650.0,5384.615384615385
Ulwe,1,650,2899000,650.0,4460.0
Ulwe,1,450,5999000,450.0,13331.111111111111
Ulwe,1,650,3000000,650.0,4615.384615384615
Ulwe,1,550,4550000,550.0,8272.727272727272
Ulwe,1,650,3990000,650.0,6138.461538461538
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,4151000,650.0,6386.153846153846
Ulwe,1,650,4225000,650.0,6500.0
Ulwe,1,650,4140999,650.0,6370.767692307692
Ulwe,1,650,3000000,650.0,4615.384615384615
Ulwe,1,550,4000000,550.0,7272.727272727273
Ulwe,1,650,6500000,650.0,10000.0
Ulwe,1,650,7150000,650.0,11000.0
Ulwe,2,1050,10500000,525.0,10000.0
Ulwe,1,650,3500000,650.0,5384.615384615385
Ulwe,1,650,3500000,650.0,5384.615384615385
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,6800000,650.0,10461.538461538461
Ulwe,1,650,8700000,650.0,13384.615384615385
Ulwe,1,550,5100000,550.0,9272.727272727272
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,4099000,650.0,6306.153846153846
Ulwe,1,650,4400000,650.0,6769.2307692307695
Ulwe,1,650,12000000,650.0,18461.53846153846
Ulwe,1,450,4500000,450.0,10000.0
Ulwe,1,680,7198999,680.0,10586.763235294118
Ulwe,1,550,4000000,550.0,7272.727272727273
Ulwe,1,650,8700000,650.0,13384.615384615385
Ulwe,1,640,4200000,640.0,6562.5
Ulwe,1,640,9000000,640.0,14062.5
Ulwe,1,450,7200000,450.0,16000.0
Ulwe,1,650,3950000,650.0,6076.923076923077
Ulwe,1,630,4500000,630.0,7142.857142857143
Ulwe,1,680,14500000,680.0,21323.529411764706
Ulwe,2,1050,15000000,525.0,14285.714285714286
Ulwe,1,650,4200000,650.0,6461.538461538462
Ulwe,1,720,4200000,720.0,5833.333333333333
Ulwe,1,720,4200000,720.0,5833.333333333333
Ulwe,3,1550,17500000,516.6666666666666,11290.322580645161
Ulwe,2,1350,19500000,675.0,14444.444444444445
Ulwe,2,1156,16500000,578.0,14273.356401384082
Ulwe,3,1660,20000000,553.3333333333334,12048.192771084337
Ulwe,2,1156,16500000,578.0,14273.356401384082
Ulwe,3,1660,20000000,553.3333333333334,12048.192771084337
Ulwe,3,1650,18500000,550.0,11212.121212121212
Ulwe,3,1650,33500000,550.0,20303.030303030304
Ulwe,1,680,2500000,680.0,3676.470588235294
Ulwe,1,670,5600000,670.0,8358.208955223881
Ulwe,1,670,10100000,670.0,15074.626865671642
Ulwe,1,675,4500000,675.0,6666.666666666667
Ulwe,1,650,5000000,650.0,7692.307692307692
Ulwe,1,735,5000000,735.0,6802.721088435374
Ulwe,1,735,6800000,735.0,9251.700680272108
Ulwe,1,650,5500000,650.0,8461.538461538461
Ulwe,1,675,5000000,675.0,7407.407407407408
Ulwe,1,650,5000000,650.0,7692.307692307692
Ulwe,1,650,5000000,650.0,7692.307692307692
Ulwe,1,650,7350000,650.0,11307.692307692309
Ulwe,1,635,4000000,635.0,6299.212598425197
Ulwe,1,600,4500000,600.0,7500.0
Ulwe,1,665,14000000,665.0,21052.63157894737
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,7000000,650.0,10769.23076923077
Ulwe,1,920,8000000,920.0,8695.652173913044
Ulwe,1,650,8500000,650.0,13076.923076923076
Ulwe,1,650,7000000,650.0,10769.23076923077
Ulwe,1,650,5500000,650.0,8461.538461538461
Ulwe,1,650,3500000,650.0,5384.615384615385
Ulwe,1,620,4000000,620.0,6451.612903225807
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,4800000,650.0,7384.615384615385
Ulwe,1,670,4800000,670.0,7164.179104477612
Ulwe,1,670,6299000,670.0,9401.492537313432
Ulwe,1,650,4200000,650.0,6461.538461538462
Ulwe,1,650,4100000,650.0,6307.692307692308
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,420,7500000,420.0,17857.14285714286
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,2700000,650.0,4153.846153846154
Ulwe,1,420,5500000,420.0,13095.238095238095
Ulwe,2,1250,12000000,625.0,9600.0
Ulwe,3,1450,12000000,483.3333333333333,8275.862068965518
Ulwe,2,1100,14000000,550.0,12727.272727272728
Ulwe,1,650,5000000,650.0,7692.307692307692
Ulwe,1,680,7500000,680.0,11029.411764705883
Ulwe,1,420,5300000,420.0,12619.047619047618
Ulwe,1,650,5200000,650.0,8000.0
Ulwe,1,650,3536000,650.0,5440.0
Ulwe,1,650,4000000,650.0,6153.846153846154
Ulwe,1,650,3300000,650.0,5076.923076923077
Ulwe,1,630,4200000,630.0,6666.666666666667
Ulwe,1,650,4200000,650.0,6461.538461538462
Ulwe,1,650,3700000,650.0,5692.307692307692
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,6000000,650.0,9230.76923076923
Ulwe,1,650,6000000,650.0,9230.76923076923
Ulwe,1,650,5400000,650.0,8307.692307692309
Ulwe,1,650,4500000,650.0,6923.076923076923
Ulwe,1,650,4361000,650.0,6709.2307692307695
Ulwe,1,650,3650000,650.0,5615.384615384615
Ulwe,1,670,5700000,670.0,8507.462686567163
Ulwe,1,670,9600000,670.0,14328.358208955224
Ulwe,2,1123,11500000,561.5,10240.427426536064
Ulwe,1,656,4700000,656.0,7164.634146341464
Ulwe,1,656,6500000,656.0,9908.536585365853
Ulwe,1,670,5400000,670.0,8059.701492537313
Ulwe,2,980,13500000,490.0,13775.510204081633
Ulwe,2,1000,11000000,500.0,11000.0
Ulwe,3,1350,11500000,450.0,8518.518518518518
Ulwe,1,690,5100000,690.0,7391.304347826087
Ulwe,1,690,6694000,690.0,9701.449275362318
Ulwe,1,675,7800000,675.0,11555.555555555555
Ulwe,1,750,8000000,750.0,10666.666666666666
Ulwe,2,1350,13000000,675.0,9629.62962962963
Ulwe,2,1155,25000000,577.5,21645.021645021647
Ulwe,2,1155,19000000,577.5,16450.21645021645
Ulwe,2,1260,13500000,630.0,10714.285714285714
Ulwe,2,1235,11800000,617.5,9554.655870445344
Ulwe,3,1580,22500000,526.6666666666666,14240.506329113925
Ulwe,1,695,5990000,695.0,8618.705035971223
Ulwe,1,450,4000000,450.0,8888.888888888889
Ulwe,1,450,4000000,450.0,8888.888888888889
Ulwe,1,700,5400000,700.0,7714.285714285715
Ulwe,1,700,8800000,700.0,12571.42857142857
Ulwe,1,697,3900000,697.0,5595.408895265423
Ulwe,1,697,3900000,697.0,5595.408895265423
Ulwe,1,727,3700000,727.0,5089.408528198074
Ulwe,2,1185,28000000,592.5,23628.691983122364
Ulwe,2,1250,28000000,625.0,22400.0
Ulwe,1,645,4300000,645.0,6666.666666666667
Ulwe,1,610,7800000,610.0,12786.88524590164
Ulwe,3,1660,22000000,553.3333333333334,13253.012048192772
Ulwe,2,1240,12500000,620.0,10080.645161290322
Ulwe,1,675,14600000,675.0,21629.62962962963
Ulwe,1,675,14600000,675.0,21629.62962962963
Ulwe,1,420,4179999,420.0,9952.378571428571
Ulwe,1,400,9499000,400.0,23747.5
Ulwe,2,1335,22500000,667.5,16853.932584269663
Ulwe,1,687,4800000,687.0,6986.899563318777
Ulwe,1,679,5600000,679.0,8247.422680412372
Ulwe,1,667,5600000,667.0,8395.802098950524
Ulwe,1,687,5700000,687.0,8296.943231441048
Ulwe,2,1155,12500000,577.5,10822.510822510823
Ulwe,1,685,7800000,685.0,11386.861313868612
Ulwe,3,1350,22500000,450.0,16666.666666666668
Ulwe,1,700,8900000,700.0,12714.285714285714
Ulwe,2,1140,12000000,570.0,10526.315789473685
Ulwe,3,1150,11000000,383.3333333333333,9565.217391304348
Ulwe,1,735,5900000,735.0,8027.210884353742
Ulwe,2,700,10000000,350.0,14285.714285714286
Ulwe,2,700,8400000,350.0,12000.0
Ulwe,3,1548,22500000,516.0,14534.883720930233
Ulwe,2,1145,23000000,572.5,20087.336244541486
Ulwe,3,1635,14800000,545.0,9051.987767584098
Ulwe,3,1635,13500000,545.0,8256.880733944954
Ulwe,2,1158,11500000,579.0,9930.915371329878
Ulwe,2,1157,18500000,578.5,15989.62834917891
Ulwe,2,1165,22500000,582.5,19313.304721030043
Ulwe,2,1140,22500000,570.0,19736.842105263157
Vasai,3,1107,7500000,369.0,6775.067750677506
Vasai,2,778,5760000,389.0,7403.598971722365
Vasai,1,650,3350000,650.0,5153.846153846154
Vasai,3,1125,18500000,375.0,16444.444444444445
Vasai,1,630,2596000,630.0,4120.6349206349205
Vasai,1,590,8000000,590.0,13559.322033898305
Vasai,2,1145,8500000,572.5,7423.580786026201
Vasai,1,650,2795000,650.0,4300.0
Vasai,1,650,3977000,650.0,6118.461538461538
Vasai,2,925,7500000,462.5,8108.108108108108
Vasai,1,650,4600000,650.0,7076.923076923077
Vasai,1,595,3800000,595.0,6386.55462184874
Vasai,1,535,3000000,535.0,5607.476635514019
Vasai,1,695,2900000,695.0,4172.661870503597
Vasai,1,650,4600000,650.0,7076.923076923077
Vasai,1,595,3800000,595.0,6386.55462184874
Vasai,2,900,7400000,450.0,8222.222222222223
Vasai,2,950,7500000,475.0,7894.736842105263
Vasai,2,748,6220000,374.0,8315.508021390375
Vasai,1,550,4700000,550.0,8545.454545454546
Vasai,1,572,3243000,572.0,5669.580419580419
Vasai,3,1050,10700000,350.0,10190.47619047619
Vasai,2,800,6300000,400.0,7875.0
Vasai,1,353,3100000,353.0,8781.86968838527
Vasai,1,572,2400000,572.0,4195.804195804196
Vasai West,2,935,6000000,467.5,6417.1122994652405
Vasai West,3,1175,13000000,391.6666666666667,11063.829787234043
Vasai West,3,1975,9500000,658.3333333333334,4810.126582278481
Vasai West,1,500,4550000,500.0,9100.0
Vasai West,3,1200,6300000,400.0,5250.0
Vasai West,1,545,5800000,545.0,10642.201834862386
Vasai West,1,550,3500000,550.0,6363.636363636364
Vasai West,1,550,5199000,550.0,9452.727272727272
Vasai West,2,880,3750000,440.0,4261.363636363636
Vasai West,1,620,5500000,620.0,8870.967741935483
Vasai West,2,750,5700000,375.0,7600.0
Vasai West,2,800,5600000,400.0,7000.0
Vasai West,2,950,3750000,475.0,3947.3684210526317
Vasai West,1,516,2800000,516.0,5426.356589147287
Vasai West,3,1350,7000000,450.0,5185.185185185185
Vasai east,1,558,2900000,558.0,5197.132616487455
Vasai east,1,540,13200000,540.0,24444.444444444445
Vasai east,1,540,13200000,540.0,24444.444444444445
Vasai east,1,450,4700000,450.0,10444.444444444445
Vasai east,1,505,5200000,505.0,10297.029702970298
Vasai east,1,585,2500000,585.0,4273.504273504273
Vasai east,1,750,5800000,750.0,7733.333333333333
Vasai east,2,800,13500000,400.0,16875.0
Vasai east,1,540,2450000,540.0,4537.037037037037
Vasai east,3,1250,5100000,416.6666666666667,4080.0
Vasai east,1,600,3300000,600.0,5500.0
Vasant Vihar,3,1200,39000000,400.0,32500.0
Vasant Vihar,3,2150,15000000,716.6666666666666,6976.7441860465115
Vasant Vihar,3,1109,39000000,369.6666666666667,35166.8169522092
Vasant Vihar,3,1902,12200000,634.0,6414.300736067297
Vasant Vihar,3,2150,15000000,716.6666666666666,6976.7441860465115
Vasant Vihar,3,1109,39000000,369.6666666666667,35166.8169522092
Vasant Vihar,3,1902,12200000,634.0,6414.300736067297
Vashi,2,900,8500000,450.0,9444.444444444445
Vashi,1,570,6900000,570.0,12105.263157894737
Vashi,3,1786,10000000,595.3333333333334,5599.1041433370665
Vashi,2,1154,3325000,577.0,2881.2824956672443
Vashi,2,1000,3061000,500.0,3061.0
Vashi,2,1000,2116000,500.0,2116.0
Vashi,3,1800,6000000,600.0,3333.3333333333335
Vashi,4,2050,7800000,512.5,3804.878048780488
Vashi,3,1600,4500000,533.3333333333334,2812.5
Vashi,3,1212,23500000,404.0,19389.43894389439
Vashi,4,2000,4000000,500.0,2000.0
Vashi,4,2000,13000000,500.0,6500.0
Ville Parle East,3,1400,50100000,466.6666666666667,35785.71428571428
Ville Parle East,2,1500,30000000,750.0,20000.0
Ville Parle East,1,700,28000000,700.0,40000.0
Ville Parle East,2,1100,30000000,550.0,27272.727272727272
Ville Parle East,2,1100,20000000,550.0,18181.81818181818
Ville Parle East,2,900,18900000,450.0,21000.0
Ville Parle East,2,1500,50000000,750.0,33333.333333333336
Ville Parle East,2,950,29000000,475.0,30526.315789473683
Ville Parle East,2,1200,27500000,600.0,22916.666666666668
Ville Parle East,2,720,25000000,360.0,34722.22222222222
Ville Parle East,2,900,29000000,450.0,32222.222222222223
Ville Parle East,2,1400,28000000,700.0,20000.0
Ville Parle East,2,1400,32500000,700.0,23214.285714285714
Ville Parle East,2,1278,26000000,639.0,20344.287949921752
Ville Parle East,2,710,29000000,355.0,40845.07042253521
Ville Parle East,2,1100,26500000,550.0,24090.909090909092
Ville Parle East,2,772,15500000,386.0,20077.720207253886
Ville Parle East,2,837,25000000,418.5,29868.57825567503
Ville Parle East,4,1890,62500000,472.5,33068.78306878307
Ville Parle East,2,980,27900000,490.0,28469.38775510204
Ville Parle East,2,950,9500000,475.0,10000.0
Ville Parle East,2,805,28400000,402.5,35279.50310559006
Ville Parle East,2,845,28800000,422.5,34082.84023668639
Ville Parle East,2,853,29500000,426.5,34583.821805392734
Ville Parle East,2,853,29500000,426.5,34583.821805392734
Ville Parle East,2,895,36000000,447.5,40223.46368715084
Ville Parle East,2,895,40400000,447.5,45139.66480446927
Ville Parle East,2,907,40400000,453.5,44542.44762954796
Ville Parle East,5,2100,23000000,420.0,10952.380952380952
Virar,1,650,2700000,650.0,4153.846153846154
Virar,1,650,2800000,650.0,4307.692307692308
Virar,1,650,4800000,650.0,7384.615384615385
Virar,1,650,2600000,650.0,4000.0
Virar,1,650,10500000,650.0,16153.846153846154
Virar,1,412,3446000,412.0,8364.077669902912
Virar,1,426,4656000,426.0,10929.577464788732
Virar,1,581,4300000,581.0,7401.032702237521
Virar,1,680,2700000,680.0,3970.5882352941176
Virar,1,665,4067000,665.0,6115.789473684211
Virar,1,630,12100000,630.0,19206.349206349205
Virar,1,690,6200000,690.0,8985.507246376812
Virar,1,690,3300000,690.0,4782.608695652174
Virar,1,600,2200000,600.0,3666.6666666666665
Virar,1,665,4067000,665.0,6115.789473684211
Virar,1,412,4794000,412.0,11635.922330097088
Virar,1,412,4794000,412.0,11635.922330097088
Virar,1,412,4794000,412.0,11635.922330097088
Virar,1,387,4361000,387.0,11268.7338501292
Virar,1,630,4100000,630.0,6507.936507936508
Virar,1,910,3900000,910.0,4285.714285714285
Virar,2,910,9000000,455.0,9890.10989010989
Virar,1,630,10000000,630.0,15873.015873015873
Virar,1,372,5000000,372.0,13440.860215053763
Virar,1,412,3600000,412.0,8737.864077669903
Virar,1,635,3622000,635.0,5703.937007874016
Virar,1,805,3892000,805.0,4834.782608695652
Virar,1,830,2677000,830.0,3225.3012048192772
Virar,1,835,3690000,835.0,4419.161676646707
Virar,1,760,4275000,760.0,5625.0
Virar,1,595,2520000,595.0,4235.294117647059
Virar,1,630,4004999,630.0,6357.14126984127
Virar,1,660,4095000,660.0,6204.545454545455
Virar,1,560,2767000,560.0,4941.071428571428
Virar,1,755,3645000,755.0,4827.814569536424
Virar,1,615,4410000,615.0,7170.731707317073
Virar,1,810,3960000,810.0,4888.888888888889
Virar,1,665,3829999,665.0,5759.396992481203
Virar,1,630,4907000,630.0,7788.888888888889
Virar,1,690,2500000,690.0,3623.1884057971015
Virar,1,650,5300000,650.0,8153.846153846154
Virar,1,506,2950000,506.0,5830.0395256917
Virar,2,800,12000000,400.0,15000.0
Virar,1,640,2600000,640.0,4062.5
Virar,1,640,2600000,640.0,4062.5
Virar,1,362,6663000,362.0,18406.077348066297
Virar,1,362,6152000,362.0,16994.475138121546
Virar,1,374,6500000,374.0,17379.679144385027
Virar,2,890,10000000,445.0,11235.955056179775
Virar East,1,420,2000000,420.0,4761.9047619047615
Virar East,1,540,2500000,540.0,4629.62962962963
Virar East,1,415,2250000,415.0,5421.686746987952
Virar East,1,370,2100000,370.0,5675.675675675676
Virar East,1,540,2500000,540.0,4629.62962962963
Virar East,1,540,2357000,540.0,4364.814814814815
Virar East,1,555,3600000,555.0,6486.486486486487
Virar East,1,555,2500000,555.0,4504.504504504504
Virar East,1,540,11500000,540.0,21296.296296296296
Virar East,1,545,4300000,545.0,7889.908256880734
Virar East,1,715,3000000,715.0,4195.804195804196
Virar East,1,715,2800000,715.0,3916.083916083916
Virar East,1,545,16000000,545.0,29357.798165137614
Virar East,1,615,2500000,615.0,4065.040650406504
Virar East,1,575,12800000,575.0,22260.869565217392
Virar East,1,610,4200000,610.0,6885.245901639344
Virar East,1,560,3000000,560.0,5357.142857142857
Virar West,1,575,3500000,575.0,6086.95652173913
Virar West,1,650,12000000,650.0,18461.53846153846
Virar West,1,500,2100000,500.0,4200.0
Virar West,1,910,3900000,910.0,4285.714285714285
Virar West,1,600,4800000,600.0,8000.0
Virar West,1,590,2500000,590.0,4237.28813559322
Virar West,1,660,3100000,660.0,4696.969696969697
Wadala,3,1245,33000000,415.0,26506.024096385543
Wadala,3,1153,29000000,384.3333333333333,25151.77797051171
Wadala,3,1638,28800000,546.0,17582.417582417584
Wadala,3,1701,30000000,567.0,17636.68430335097
Wadala,3,2376,45100000,792.0,18981.48148148148
Wadala,3,2061,39200000,687.0,19019.893255701118
Wadala,2,1431,25400000,715.5,17749.82529699511
Wadala,3,1267,31000000,422.3333333333333,24467.2454617206
Wadala,3,1735,40000000,578.3333333333334,23054.755043227666
Wadala,1,510,12500000,510.0,24509.803921568626
Wadala,3,1735,40000000,578.3333333333334,23054.755043227666
Wadala,3,1086,18900000,362.0,17403.31491712707
Wadala,2,925,13899999,462.5,15027.025945945947
Wadala,4,2005,57200000,501.25,28528.6783042394
Wadala,3,1655,30000000,551.6666666666666,18126.888217522657
Wadala,3,1440,27000000,480.0,18750.0
Wadala,2,850,6500000,425.0,7647.058823529412
Wadala,2,880,15300000,440.0,17386.363636363636
Wadala,2,906,13799999,453.0,15231.78697571744
Wadala,2,1395,15800000,697.5,11326.16487455197
Wadala East Wadala,3,2200,56000000,733.3333333333334,25454.545454545456
Wadala East Wadala,1,680,15500000,680.0,22794.117647058825
Wadala East Wadala,2,880,15000000,440.0,17045.454545454544
Wadala East Wadala,2,880,15000000,440.0,17045.454545454544
Wadala East Wadala,1,690,14000000,690.0,20289.855072463768
Wadala East Wadala,1,950,13500000,950.0,14210.526315789473
Wadala East Wadala,2,880,15000000,440.0,17045.454545454544
Wadala East Wadala,2,880,15000000,440.0,17045.454545454544
Wadala East Wadala,1,690,14000000,690.0,20289.855072463768
Wadala East Wadala,1,950,13500000,950.0,14210.526315789473
Wadala East Wadala,3,2200,56000000,733.3333333333334,25454.545454545456
